id,left,top,right,bottom,화학적산소
3591,126.549999999999997,37.600000000000001,126.575000000000003,37.575000000000003,1.43483660
3591,126.549999999999997,37.600000000000001,126.575000000000003,37.575000000000003,1.62643980
3591,126.549999999999997,37.600000000000001,126.575000000000003,37.575000000000003,1.51857430
3591,126.549999999999997,37.600000000000001,126.575000000000003,37.575000000000003,1.40795460
3591,126.549999999999997,37.600000000000001,126.575000000000003,37.575000000000003,1.47828300
3591,126.549999999999997,37.600000000000001,126.575000000000003,37.575000000000003,1.69316040
3591,126.549999999999997,37.600000000000001,126.575000000000003,37.575000000000003,1.69842910
3591,126.549999999999997,37.600000000000001,126.575000000000003,37.575000000000003,1.64188620
3591,126.549999999999997,37.600000000000001,126.575000000000003,37.575000000000003,1.72040150
3591,126.549999999999997,37.600000000000001,126.575000000000003,37.575000000000003,1.90027370
1564,126.250000000000000,34.575000000000003,126.275000000000006,34.550000000000004,1.27429960
1564,126.250000000000000,34.575000000000003,126.275000000000006,34.550000000000004,1.46203520
1564,126.250000000000000,34.575000000000003,126.275000000000006,34.550000000000004,1.63697980
1564,126.250000000000000,34.575000000000003,126.275000000000006,34.550000000000004,1.78428200
1564,126.250000000000000,34.575000000000003,126.275000000000006,34.550000000000004,1.39123100
1564,126.250000000000000,34.575000000000003,126.275000000000006,34.550000000000004,1.53427640
1564,126.250000000000000,34.575000000000003,126.275000000000006,34.550000000000004,1.67309000
1564,126.250000000000000,34.575000000000003,126.275000000000006,34.550000000000004,1.79445660
1564,126.250000000000000,34.575000000000003,126.275000000000006,34.550000000000004,1.50919840
1564,126.250000000000000,34.575000000000003,126.275000000000006,34.550000000000004,1.61323050
1564,126.250000000000000,34.575000000000003,126.275000000000006,34.550000000000004,1.71799130
1564,126.250000000000000,34.575000000000003,126.275000000000006,34.550000000000004,1.81306920
1564,126.250000000000000,34.575000000000003,126.275000000000006,34.550000000000004,1.61024430
1564,126.250000000000000,34.575000000000003,126.275000000000006,34.550000000000004,1.68437100
1564,126.250000000000000,34.575000000000003,126.275000000000006,34.550000000000004,1.76117550
1564,126.250000000000000,34.575000000000003,126.275000000000006,34.550000000000004,1.83309270
3590,126.549999999999997,37.625000000000000,126.575000000000003,37.600000000000001,1.79776560
3590,126.549999999999997,37.625000000000000,126.575000000000003,37.600000000000001,1.77865770
3590,126.549999999999997,37.625000000000000,126.575000000000003,37.600000000000001,1.79832530
3590,126.549999999999997,37.625000000000000,126.575000000000003,37.600000000000001,1.85179270
3590,126.549999999999997,37.625000000000000,126.575000000000003,37.600000000000001,1.68483730
3590,126.549999999999997,37.625000000000000,126.575000000000003,37.600000000000001,1.64747220
3590,126.549999999999997,37.625000000000000,126.575000000000003,37.600000000000001,1.67663250
3590,126.549999999999997,37.625000000000000,126.575000000000003,37.600000000000001,1.76210790
3590,126.549999999999997,37.625000000000000,126.575000000000003,37.600000000000001,1.56268010
3590,126.549999999999997,37.625000000000000,126.575000000000003,37.600000000000001,1.49440670
3590,126.549999999999997,37.625000000000000,126.575000000000003,37.600000000000001,1.53764850
3590,126.549999999999997,37.625000000000000,126.575000000000003,37.600000000000001,1.67250200
3590,126.549999999999997,37.625000000000000,126.575000000000003,37.600000000000001,1.48038270
3590,126.549999999999997,37.625000000000000,126.575000000000003,37.600000000000001,1.37546800
3590,126.549999999999997,37.625000000000000,126.575000000000003,37.600000000000001,1.43483660
3590,126.549999999999997,37.625000000000000,126.575000000000003,37.600000000000001,1.62643980
1563,126.250000000000000,34.600000000000001,126.275000000000006,34.575000000000003,1.19080990
