id,left,top,right,bottom,�Ի꿰
3057,126.474999999999994,37.524999999999999,126.500000000000000,37.500000000000000,865.38965000
3057,126.474999999999994,37.524999999999999,126.500000000000000,37.500000000000000,879.70533000
15334,128.175000000000011,34.899999999999999,128.200000000000017,34.875000000000000,181.65303000
15334,128.175000000000011,34.899999999999999,128.200000000000017,34.875000000000000,170.93282000
15334,128.175000000000011,34.899999999999999,128.200000000000017,34.875000000000000,151.92365000
15334,128.175000000000011,34.899999999999999,128.200000000000017,34.875000000000000,179.71829000
15334,128.175000000000011,34.899999999999999,128.200000000000017,34.875000000000000,172.69651000
15334,128.175000000000011,34.899999999999999,128.200000000000017,34.875000000000000,159.42906000
15334,128.175000000000011,34.899999999999999,128.200000000000017,34.875000000000000,179.25602000
15334,128.175000000000011,34.899999999999999,128.200000000000017,34.875000000000000,175.33541000
15334,128.175000000000011,34.899999999999999,128.200000000000017,34.875000000000000,166.52511000
3056,126.474999999999994,37.550000000000011,126.500000000000000,37.525000000000006,876.92687000
3056,126.474999999999994,37.550000000000011,126.500000000000000,37.525000000000006,891.77836000
3056,126.474999999999994,37.550000000000011,126.500000000000000,37.525000000000006,907.65503000
3056,126.474999999999994,37.550000000000011,126.500000000000000,37.525000000000006,872.93723000
3056,126.474999999999994,37.550000000000011,126.500000000000000,37.525000000000006,887.42531000
3056,126.474999999999994,37.550000000000011,126.500000000000000,37.525000000000006,902.88539000
3056,126.474999999999994,37.550000000000011,126.500000000000000,37.525000000000006,868.44384000
3056,126.474999999999994,37.550000000000011,126.500000000000000,37.525000000000006,882.62390000
3056,126.474999999999994,37.550000000000011,126.500000000000000,37.525000000000006,897.76779000
15333,128.175000000000011,34.925000000000004,128.200000000000017,34.900000000000006,198.54730000
15333,128.175000000000011,34.925000000000004,128.200000000000017,34.900000000000006,185.25912000
15333,128.175000000000011,34.925000000000004,128.200000000000017,34.900000000000006,166.96426000
15333,128.175000000000011,34.925000000000004,128.200000000000017,34.900000000000006,191.02089000
15333,128.175000000000011,34.925000000000004,128.200000000000017,34.900000000000006,176.61292000
15333,128.175000000000011,34.925000000000004,128.200000000000017,34.900000000000006,154.14534000
15333,128.175000000000011,34.925000000000004,128.200000000000017,34.900000000000006,185.33143000
15333,128.175000000000011,34.925000000000004,128.200000000000017,34.900000000000006,171.73138000
15333,128.175000000000011,34.925000000000004,128.200000000000017,34.900000000000006,148.62880000
15333,128.175000000000011,34.925000000000004,128.200000000000017,34.900000000000006,181.65303000
15333,128.175000000000011,34.925000000000004,128.200000000000017,34.900000000000006,170.93282000
15333,128.175000000000011,34.925000000000004,128.200000000000017,34.900000000000006,151.92365000
15332,128.175000000000011,34.950000000000003,128.200000000000017,34.925000000000004,216.30593000
15332,128.175000000000011,34.950000000000003,128.200000000000017,34.925000000000004,206.76133000
15332,128.175000000000011,34.950000000000003,128.200000000000017,34.925000000000004,196.32897000
15332,128.175000000000011,34.950000000000003,128.200000000000017,34.925000000000004,207.23744000
15332,128.175000000000011,34.950000000000003,128.200000000000017,34.925000000000004,195.87268000
15332,128.175000000000011,34.950000000000003,128.200000000000017,34.925000000000004,182.09772000
15332,128.175000000000011,34.950000000000003,128.200000000000017,34.925000000000004,198.54730000
15332,128.175000000000011,34.950000000000003,128.200000000000017,34.925000000000004,185.25912000
15332,128.175000000000011,34.950000000000003,128.200000000000017,34.925000000000004,166.96426000
20517,128.900000000000006,35.100000000000001,128.925000000000011,35.075000000000003,665.60014000
20517,128.900000000000006,35.100000000000001,128.925000000000011,35.075000000000003,734.54910000
20517,128.900000000000006,35.100000000000001,128.925000000000011,35.075000000000003,801.35589000
20517,128.900000000000006,35.100000000000001,128.925000000000011,35.075000000000003,851.02858000
20517,128.900000000000006,35.100000000000001,128.925000000000011,35.075000000000003,674.85499000
20517,128.900000000000006,35.100000000000001,128.925000000000011,35.075000000000003,750.10887000
20517,128.900000000000006,35.100000000000001,128.925000000000011,35.075000000000003,831.75449000
20517,128.900000000000006,35.100000000000001,128.925000000000011,35.075000000000003,900.39609000
20517,128.900000000000006,35.100000000000001,128.925000000000011,35.075000000000003,673.47762000
20517,128.900000000000006,35.100000000000001,128.925000000000011,35.075000000000003,749.62743000
20517,128.900000000000006,35.100000000000001,128.925000000000011,35.075000000000003,834.79135000
20517,128.900000000000006,35.100000000000001,128.925000000000011,35.075000000000003,928.33591000
1010,126.174999999999997,35.000000000000000,126.200000000000003,34.975000000000001,331.27765000
1010,126.174999999999997,35.000000000000000,126.200000000000003,34.975000000000001,335.33242000
1010,126.174999999999997,35.000000000000000,126.200000000000003,34.975000000000001,340.68793000
1010,126.174999999999997,35.000000000000000,126.200000000000003,34.975000000000001,330.24081000
1010,126.174999999999997,35.000000000000000,126.200000000000003,34.975000000000001,334.00467000
1010,126.174999999999997,35.000000000000000,126.200000000000003,34.975000000000001,338.89020000
1010,126.174999999999997,35.000000000000000,126.200000000000003,34.975000000000001,328.80235000
1010,126.174999999999997,35.000000000000000,126.200000000000003,34.975000000000001,332.16870000
