fid,id,left,top,right,bottom,¼ö¿Â
"13406",3096,126.475,36.55,126.5,36.525,27.157603
"13407",5143,126.75,34.6,126.775,34.575,26.675863
"13408",5143,126.75,34.6,126.775,34.575,26.681818
"13409",5143,126.75,34.6,126.775,34.575,26.68751
"13410",5143,126.75,34.6,126.775,34.575,26.692957
"13411",5143,126.75,34.6,126.775,34.575,26.674247
"13412",5143,126.75,34.6,126.775,34.575,26.680085
"13413",5143,126.75,34.6,126.775,34.575,26.685672
"13414",5143,126.75,34.6,126.775,34.575,26.691025
"13415",5143,126.75,34.6,126.775,34.575,26.67277
"13416",5143,126.75,34.6,126.775,34.575,26.678484
"13417",5143,126.75,34.6,126.775,34.575,26.683961
"13418",5143,126.75,34.6,126.775,34.575,26.689214
"13419",5142,126.75,34.625,126.775,34.6,26.681656
"13420",5142,126.75,34.625,126.775,34.6,26.687916
"13421",5142,126.75,34.625,126.775,34.6,26.693874
"13422",5142,126.75,34.625,126.775,34.6,26.699553
"13423",5142,126.75,34.625,126.775,34.6,26.679557
"13424",5142,126.75,34.625,126.775,34.6,26.685724
"13425",5142,126.75,34.625,126.775,34.6,26.691602
"13426",5142,126.75,34.625,126.775,34.6,26.697212
"13427",5142,126.75,34.625,126.775,34.6,26.677629
"13428",5142,126.75,34.625,126.775,34.6,26.683694
"13429",5142,126.75,34.625,126.775,34.6,26.689484
"13430",5142,126.75,34.625,126.775,34.6,26.695016
"13431",5142,126.75,34.625,126.775,34.6,26.675863
"13432",5142,126.75,34.625,126.775,34.6,26.681818
"13433",5142,126.75,34.625,126.775,34.6,26.68751
"13434",5142,126.75,34.625,126.775,34.6,26.692957
"13435",3076,126.475,37.05,126.5,37.025,24.898935
"13436",3076,126.475,37.05,126.5,37.025,25.000281
"13437",3076,126.475,37.05,126.5,37.025,25.123045
"13438",3076,126.475,37.05,126.5,37.025,24.769077
"13439",3076,126.475,37.05,126.5,37.025,24.926288
"13440",3076,126.475,37.05,126.5,37.025,25.096403
"13441",3076,126.475,37.05,126.5,37.025,24.635355
"13442",3076,126.475,37.05,126.5,37.025,24.861473
"13443",3076,126.475,37.05,126.5,37.025,25.077944
"13444",3075,126.475,37.075,126.5,37.05,24.623571
"13445",3075,126.475,37.075,126.5,37.05,24.892896
"13446",3075,126.475,37.075,126.5,37.05,25.137674
"13447",3075,126.475,37.075,126.5,37.05,24.742205
"13448",3075,126.475,37.075,126.5,37.05,24.934904
"13449",3075,126.475,37.075,126.5,37.05,25.130099
"13450",3075,126.475,37.075,126.5,37.05,24.895996
"13451",3075,126.475,37.075,126.5,37.05,25.004322
"13452",3075,126.475,37.075,126.5,37.05,25.134468
"13453",3075,126.475,37.075,126.5,37.05,24.898935
"13454",3075,126.475,37.075,126.5,37.05,25.000281
"13455",3075,126.475,37.075,126.5,37.05,25.123045
"13456",9266,127.325,34.45,127.35,34.425,26.784802
"13457",9266,127.325,34.45,127.35,34.425,26.78392
"13458",9266,127.325,34.45,127.35,34.425,26.782769
"13459",9266,127.325,34.45,127.35,34.425,26.777347
"13460",9266,127.325,34.45,127.35,34.425,26.776385
"13461",9266,127.325,34.45,127.35,34.425,26.775169
"13462",9266,127.325,34.45,127.35,34.425,26.770245
"13463",9266,127.325,34.45,127.35,34.425,26.769211
"13464",9266,127.325,34.45,127.35,34.425,26.767939
"13465",1030,126.175,34.5,126.2,34.475,26.462496
"13466",1030,126.175,34.5,126.2,34.475,26.456326
"13467",1030,126.175,34.5,126.2,34.475,26.450366
"13468",1030,126.175,34.5,126.2,34.475,26.471358
"13469",1030,126.175,34.5,126.2,34.475,26.465717
"13470",1030,126.175,34.5,126.2,34.475,26.46028
"13471",1030,126.175,34.5,126.2,34.475,26.479752
"13472",1030,126.175,34.5,126.2,34.475,26.47459
"13473",1030,126.175,34.5,126.2,34.475,26.469626
"13474",9265,127.325,34.475,127.35,34.45,26.809524
"13475",9265,127.325,34.475,127.35,34.45,26.808955
"13476",9265,127.325,34.475,127.35,34.45,26.808063
"13477",9265,127.325,34.475,127.35,34.45,26.800863
"13478",9265,127.325,34.475,127.35,34.45,26.800177
"13479",9265,127.325,34.475,127.35,34.45,26.799186
"13480",9265,127.325,34.475,127.35,34.45,26.792632
"13481",9265,127.325,34.475,127.35,34.45,26.791841
"13482",9265,127.325,34.475,127.35,34.45,26.790765
"13483",9265,127.325,34.475,127.35,34.45,26.784802
"13484",9265,127.325,34.475,127.35,34.45,26.78392
"13485",9265,127.325,34.475,127.35,34.45,26.782769
"13486",1029,126.175,34.525,126.2,34.5,26.432836
"13487",1029,126.175,34.525,126.2,34.5,26.424713
"13488",1029,126.175,34.525,126.2,34.5,26.416812
"13489",1029,126.175,34.525,126.2,34.5,26.443262
"13490",1029,126.175,34.525,126.2,34.5,26.435859
"13491",1029,126.175,34.525,126.2,34.5,26.428675
"13492",1029,126.175,34.525,126.2,34.5,26.45314
"13493",1029,126.175,34.525,126.2,34.5,26.446384
"13494",1029,126.175,34.525,126.2,34.5,26.439845
"13495",1029,126.175,34.525,126.2,34.5,26.462496
"13496",1029,126.175,34.525,126.2,34.5,26.456326
"13497",1029,126.175,34.525,126.2,34.5,26.450366
"13498",9264,127.325,34.5,127.35,34.475,26.828259
"13499",9264,127.325,34.5,127.35,34.475,26.827974
"13500",9264,127.325,34.5,127.35,34.475,26.82732
"13501",9264,127.325,34.5,127.35,34.475,26.818645
"13502",9264,127.325,34.5,127.35,34.475,26.818209
"13503",9264,127.325,34.5,127.35,34.475,26.817428
"13504",9264,127.325,34.5,127.35,34.475,26.809524
"13505",9264,127.325,34.5,127.35,34.475,26.808955
"13506",9264,127.325,34.5,127.35,34.475,26.808063
"13507",5148,126.75,34.475,126.775,34.45,26.663475
"13508",5148,126.75,34.475,126.775,34.45,26.667805
"13509",5148,126.75,34.475,126.775,34.45,26.672003
"13510",5148,126.75,34.475,126.775,34.45,26.676073
"13511",5148,126.75,34.475,126.775,34.45,26.662908
"13512",5148,126.75,34.475,126.775,34.45,26.667099
"13513",5148,126.75,34.475,126.775,34.45,26.671166
"13514",5148,126.75,34.475,126.775,34.45,26.675112
"13515",5148,126.75,34.475,126.775,34.45,26.66238
"13516",5148,126.75,34.475,126.775,34.45,26.666434
"13517",5148,126.75,34.475,126.775,34.45,26.67037
"13518",5148,126.75,34.475,126.775,34.45,26.674193
"13519",5148,126.75,34.475,126.775,34.45,26.661885
"13520",5148,126.75,34.475,126.775,34.45,26.665803
"13521",5148,126.75,34.475,126.775,34.45,26.669611
"13522",5148,126.75,34.475,126.775,34.45,26.673312
"13523",13367,127.9,34.85,127.925,34.825,26.276348
"13524",13367,127.9,34.85,127.925,34.825,26.324095
"13525",13367,127.9,34.85,127.925,34.825,26.361606
"13526",13367,127.9,34.85,127.925,34.825,26.402286
"13527",13367,127.9,34.85,127.925,34.825,26.310097
"13528",13367,127.9,34.85,127.925,34.825,26.353585
"13529",13367,127.9,34.85,127.925,34.825,26.383491
"13530",13367,127.9,34.85,127.925,34.825,26.410509
"13531",13367,127.9,34.85,127.925,34.825,26.334507
"13532",13367,127.9,34.85,127.925,34.825,26.370713
"13533",13367,127.9,34.85,127.925,34.825,26.379698
"13534",13367,127.9,34.85,127.925,34.825,26.375594
"13535",5147,126.75,34.5,126.775,34.475,26.664747
"13536",5147,126.75,34.5,126.775,34.475,26.66936
"13537",5147,126.75,34.5,126.775,34.475,26.673822
"13538",5147,126.75,34.5,126.775,34.475,26.67814
"13539",5147,126.75,34.5,126.775,34.475,26.664086
"13540",5147,126.75,34.5,126.775,34.475,26.668557
"13541",5147,126.75,34.5,126.775,34.475,26.672886
"13542",5147,126.75,34.5,126.775,34.475,26.67708
"13543",5147,126.75,34.5,126.775,34.475,26.663475
"13544",5147,126.75,34.5,126.775,34.475,26.667805
"13545",5147,126.75,34.5,126.775,34.475,26.672003
"13546",5147,126.75,34.5,126.775,34.475,26.676073
"13547",13366,127.9,34.875,127.925,34.85,26.198229
"13548",13366,127.9,34.875,127.925,34.85,26.256868
"13549",13366,127.9,34.875,127.925,34.85,26.258429
"13550",13366,127.9,34.875,127.925,34.85,26.247062
"13551",13366,127.9,34.875,127.925,34.85,26.207812
"13552",13366,127.9,34.875,127.925,34.85,26.266053
"13553",13366,127.9,34.875,127.925,34.85,26.270078
"13554",13366,127.9,34.875,127.925,34.85,26.265528
"13555",13366,127.9,34.875,127.925,34.85,26.238558
"13556",13366,127.9,34.875,127.925,34.85,26.29062
"13557",13366,127.9,34.875,127.925,34.85,26.316859
"13558",13366,127.9,34.875,127.925,34.85,26.344129
"13559",13366,127.9,34.875,127.925,34.85,26.276348
"13560",13366,127.9,34.875,127.925,34.85,26.324095
"13561",13366,127.9,34.875,127.925,34.85,26.361606
"13562",13366,127.9,34.875,127.925,34.85,26.402286
"13563",5146,126.75,34.525,126.775,34.5,26.667105
"13564",5146,126.75,34.525,126.775,34.5,26.672143
"13565",5146,126.75,34.525,126.775,34.5,26.677001
"13566",5146,126.75,34.525,126.775,34.5,26.681688
"13567",5146,126.75,34.525,126.775,34.5,26.666249
"13568",5146,126.75,34.525,126.775,34.5,26.671146
"13569",5146,126.75,34.525,126.775,34.5,26.675873
"13570",5146,126.75,34.525,126.775,34.5,26.680438
"13571",5146,126.75,34.525,126.775,34.5,26.665466
"13572",5146,126.75,34.525,126.775,34.5,26.67022
"13573",5146,126.75,34.525,126.775,34.5,26.674815
"13574",5146,126.75,34.525,126.775,34.5,26.679257
"13575",5146,126.75,34.525,126.775,34.5,26.664747
"13576",5146,126.75,34.525,126.775,34.5,26.66936
"13577",5146,126.75,34.525,126.775,34.5,26.673822
"13578",5146,126.75,34.525,126.775,34.5,26.67814
"13579",13365,127.9,34.9,127.925,34.875,26.222549
"13580",13365,127.9,34.9,127.925,34.875,26.264528
"13581",13365,127.9,34.9,127.925,34.875,26.293076
"13582",13365,127.9,34.9,127.925,34.875,26.317201
"13583",13365,127.9,34.9,127.925,34.875,26.209174
"13584",13365,127.9,34.9,127.925,34.875,26.258839
"13585",13365,127.9,34.9,127.925,34.875,26.279405
"13586",13365,127.9,34.9,127.925,34.875,26.29434
"13587",13365,127.9,34.9,127.925,34.875,26.198229
"13588",13365,127.9,34.9,127.925,34.875,26.256868
"13589",13365,127.9,34.9,127.925,34.875,26.258429
"13590",13365,127.9,34.9,127.925,34.875,26.247062
"13591",5145,126.75,34.55,126.775,34.525,26.669066
"13592",5145,126.75,34.55,126.775,34.525,26.674383
"13593",5145,126.75,34.55,126.775,34.525,26.679498
"13594",5145,126.75,34.55,126.775,34.525,26.684422
"13595",5145,126.75,34.55,126.775,34.525,26.668041
"13596",5145,126.75,34.55,126.775,34.525,26.673219
"13597",5145,126.75,34.55,126.775,34.525,26.678207
"13598",5145,126.75,34.55,126.775,34.525,26.683013
"13599",5145,126.75,34.55,126.775,34.525,26.667105
"13600",5145,126.75,34.55,126.775,34.525,26.672143
"13601",5145,126.75,34.55,126.775,34.525,26.677001
"13602",5145,126.75,34.55,126.775,34.525,26.681688
"13603",13364,127.9,34.925,127.925,34.9,26.231538
"13604",13364,127.9,34.925,127.925,34.9,26.282435
"13605",13364,127.9,34.925,127.925,34.9,26.293353
"13606",13364,127.9,34.925,127.925,34.9,26.289411
"13607",13364,127.9,34.925,127.925,34.9,26.224923
"13608",13364,127.9,34.925,127.925,34.9,26.274535
"13609",13364,127.9,34.925,127.925,34.9,26.292384
"13610",13364,127.9,34.925,127.925,34.9,26.294435
"13611",13364,127.9,34.925,127.925,34.9,26.226773
"13612",13364,127.9,34.925,127.925,34.9,26.26946
"13613",13364,127.9,34.925,127.925,34.9,26.295526
"13614",13364,127.9,34.925,127.925,34.9,26.312687
"13615",13364,127.9,34.925,127.925,34.9,26.222549
"13616",13364,127.9,34.925,127.925,34.9,26.264528
"13617",13364,127.9,34.925,127.925,34.9,26.293076
"13618",13364,127.9,34.925,127.925,34.9,26.317201
"13619",5144,126.75,34.575,126.775,34.55,26.67277
"13620",5144,126.75,34.575,126.775,34.55,26.678484
"13621",5144,126.75,34.575,126.775,34.55,26.683961
"13622",5144,126.75,34.575,126.775,34.55,26.689214
"13623",5144,126.75,34.575,126.775,34.55,26.671421
"13624",5144,126.75,34.575,126.775,34.55,26.677007
"13625",5144,126.75,34.575,126.775,34.55,26.682367
"13626",5144,126.75,34.575,126.775,34.55,26.687515
"13627",5144,126.75,34.575,126.775,34.55,26.670189
"13628",5144,126.75,34.575,126.775,34.55,26.675643
"13629",5144,126.75,34.575,126.775,34.55,26.680882
"13630",5144,126.75,34.575,126.775,34.55,26.68592
"13631",5144,126.75,34.575,126.775,34.55,26.669066
"13632",5144,126.75,34.575,126.775,34.55,26.674383
"13633",5144,126.75,34.575,126.775,34.55,26.679498
"13634",5144,126.75,34.575,126.775,34.55,26.684422
"13635",13363,127.9,34.95,127.925,34.925,26.298213
"13636",13363,127.9,34.95,127.925,34.925,26.342773
"13637",13363,127.9,34.95,127.925,34.925,26.37068
"13638",13363,127.9,34.95,127.925,34.925,26.382242
"13639",13363,127.9,34.95,127.925,34.925,26.256968
"13640",13363,127.9,34.95,127.925,34.925,26.301414
"13641",13363,127.9,34.95,127.925,34.925,26.316586
"13642",13363,127.9,34.95,127.925,34.925,26.321975
"13643",13363,127.9,34.95,127.925,34.925,26.231538
"13644",13363,127.9,34.95,127.925,34.925,26.282435
"13645",13363,127.9,34.95,127.925,34.925,26.293353
"13646",13363,127.9,34.95,127.925,34.925,26.289411
"13647",3127,126.475,35.775,126.5,35.75,27.165129
"13648",3127,126.475,35.775,126.5,35.75,27.136197
"13649",3127,126.475,35.775,126.5,35.75,27.103671
"13650",3127,126.475,35.775,126.5,35.75,27.156617
"13651",3127,126.475,35.775,126.5,35.75,27.131083
"13652",3127,126.475,35.775,126.5,35.75,27.102579
"13653",3127,126.475,35.775,126.5,35.75,27.132004
"13654",3127,126.475,35.775,126.5,35.75,27.115834
"13655",3127,126.475,35.775,126.5,35.75,27.097439
"13656",3127,126.475,35.775,126.5,35.75,27.112726
"13657",3127,126.475,35.775,126.5,35.75,27.102391
"13658",3127,126.475,35.775,126.5,35.75,27.090305
"13659",9255,127.325,34.725,127.35,34.7,27.333463
"13660",9255,127.325,34.725,127.35,34.7,27.358319
"13661",9255,127.325,34.725,127.35,34.7,27.38044
"13662",9255,127.325,34.725,127.35,34.7,27.290894
"13663",9255,127.325,34.725,127.35,34.7,27.311968
"13664",9255,127.325,34.725,127.35,34.7,27.330621
"13665",9255,127.325,34.725,127.35,34.7,27.251342
"13666",9255,127.325,34.725,127.35,34.7,27.26927
"13667",9255,127.325,34.725,127.35,34.7,27.285044
"13668",9255,127.325,34.725,127.35,34.7,27.214609
"13669",9255,127.325,34.725,127.35,34.7,27.229897
"13670",9255,127.325,34.725,127.35,34.7,27.243257
"13671",3126,126.475,35.8,126.5,35.775,27.135154
"13672",3126,126.475,35.8,126.5,35.775,27.116427
"13673",3126,126.475,35.8,126.5,35.775,27.094674
"13674",3126,126.475,35.8,126.5,35.775,27.147856
"13675",3126,126.475,35.8,126.5,35.775,27.126187
"13676",3126,126.475,35.8,126.5,35.775,27.100216
"13677",3126,126.475,35.8,126.5,35.775,27.165129
"13678",3126,126.475,35.8,126.5,35.775,27.136197
"13679",3126,126.475,35.8,126.5,35.775,27.103671
"13680",1035,126.175,34.375,126.2,34.35,26.542787
"13681",1035,126.175,34.375,126.2,34.35,26.54059
"13682",1035,126.175,34.375,126.2,34.35,26.538519
"13683",1035,126.175,34.375,126.2,34.35,26.547407
"13684",1035,126.175,34.375,126.2,34.35,26.545386
"13685",1035,126.175,34.375,126.2,34.35,26.543485
"13686",1035,126.175,34.375,126.2,34.35,26.551783
"13687",1035,126.175,34.375,126.2,34.35,26.549923
"13688",1035,126.175,34.375,126.2,34.35,26.548178
"13689",1035,126.175,34.375,126.2,34.35,26.555926
"13690",1035,126.175,34.375,126.2,34.35,26.554215
"13691",1035,126.175,34.375,126.2,34.35,26.552613
"13692",9254,127.325,34.75,127.35,34.725,27.428235
"13693",9254,127.325,34.75,127.35,34.725,27.463325
"13694",9254,127.325,34.75,127.35,34.725,27.494899
"13695",9254,127.325,34.75,127.35,34.725,27.379216
"13696",9254,127.325,34.75,127.35,34.725,27.408663
"13697",9254,127.325,34.75,127.35,34.725,27.435011
"13698",9254,127.325,34.75,127.35,34.725,27.333463
"13699",9254,127.325,34.75,127.35,34.725,27.358319
"13700",9254,127.325,34.75,127.35,34.725,27.38044
"13701",3125,126.475,35.825,126.5,35.8,27.174262
"13702",3125,126.475,35.825,126.5,35.8,27.122596
"13703",3125,126.475,35.825,126.5,35.8,27.067131
"13704",3125,126.475,35.825,126.5,35.8,27.164215
"13705",3125,126.475,35.825,126.5,35.8,27.126701
"13706",3125,126.475,35.825,126.5,35.8,27.084134
"13707",3125,126.475,35.825,126.5,35.8,27.141013
"13708",3125,126.475,35.825,126.5,35.8,27.117167
"13709",3125,126.475,35.825,126.5,35.8,27.08987
"13710",3125,126.475,35.825,126.5,35.8,27.135154
"13711",3125,126.475,35.825,126.5,35.8,27.116427
"13712",3125,126.475,35.825,126.5,35.8,27.094674
"13713",13360,127.9,35.025,127.925,35,26.395649
"13714",13360,127.9,35.025,127.925,35,26.404356
"13715",13360,127.9,35.025,127.925,35,26.41057
"13716",13360,127.9,35.025,127.925,35,26.413431
"13717",13360,127.9,35.025,127.925,35,26.398128
"13718",13360,127.9,35.025,127.925,35,26.41114
"13719",13360,127.9,35.025,127.925,35,26.420019
"13720",13360,127.9,35.025,127.925,35,26.42249
"13721",13360,127.9,35.025,127.925,35,26.404345
"13722",13360,127.9,35.025,127.925,35,26.425398
"13723",13360,127.9,35.025,127.925,35,26.440353
"13724",13360,127.9,35.025,127.925,35,26.443097
"13725",13360,127.9,35.025,127.925,35,26.41394
"13726",13360,127.9,35.025,127.925,35,26.449756
"13727",13360,127.9,35.025,127.925,35,26.478852
"13728",13360,127.9,35.025,127.925,35,26.484284
"13729",9253,127.325,34.775,127.35,34.75,27.591878
"13730",9253,127.325,34.775,127.35,34.75,27.653875
"13731",9253,127.325,34.775,127.35,34.75,27.711748
"13732",9253,127.325,34.775,127.35,34.75,27.535344
"13733",9253,127.325,34.775,127.35,34.75,27.586268
"13734",9253,127.325,34.775,127.35,34.75,27.632937
"13735",9253,127.325,34.775,127.35,34.75,27.480427
"13736",9253,127.325,34.775,127.35,34.75,27.522535
"13737",9253,127.325,34.775,127.35,34.75,27.5607
"13738",9253,127.325,34.775,127.35,34.75,27.428235
"13739",9253,127.325,34.775,127.35,34.75,27.463325
"13740",9253,127.325,34.775,127.35,34.75,27.494899
"13741",3124,126.475,35.85,126.5,35.825,27.028678
"13742",3124,126.475,35.85,126.5,35.825,27.002061
"13743",3124,126.475,35.85,126.5,35.825,26.970928
"13744",3124,126.475,35.85,126.5,35.825,27.123658
"13745",3124,126.475,35.85,126.5,35.825,27.077654
"13746",3124,126.475,35.85,126.5,35.825,27.028002
"13747",3124,126.475,35.85,126.5,35.825,27.174262
"13748",3124,126.475,35.85,126.5,35.825,27.122596
"13749",3124,126.475,35.85,126.5,35.825,27.067131
"13750",3123,126.475,35.875,126.5,35.85,26.805502
"13751",3123,126.475,35.875,126.5,35.85,26.835396
"13752",3123,126.475,35.875,126.5,35.85,26.839532
"13753",3123,126.475,35.875,126.5,35.85,26.830184
"13754",3123,126.475,35.875,126.5,35.85,26.861942
"13755",3123,126.475,35.875,126.5,35.85,26.867564
"13756",3123,126.475,35.875,126.5,35.85,26.920609
"13757",3123,126.475,35.875,126.5,35.85,26.922641
"13758",3123,126.475,35.875,126.5,35.85,26.912396
"13759",3123,126.475,35.875,126.5,35.85,27.028678
"13760",3123,126.475,35.875,126.5,35.85,27.002061
"13761",3123,126.475,35.875,126.5,35.85,26.970928
"13762",13371,127.9,34.75,127.925,34.725,26.399916
"13763",13371,127.9,34.75,127.925,34.725,26.417262
"13764",13371,127.9,34.75,127.925,34.725,26.435366
"13765",13371,127.9,34.75,127.925,34.725,26.453842
"13766",13371,127.9,34.75,127.925,34.725,26.403562
"13767",13371,127.9,34.75,127.925,34.725,26.417287
"13768",13371,127.9,34.75,127.925,34.725,26.43142
"13769",13371,127.9,34.75,127.925,34.725,26.445479
"13770",13371,127.9,34.75,127.925,34.725,26.406987
"13771",13371,127.9,34.75,127.925,34.725,26.417577
"13772",13371,127.9,34.75,127.925,34.725,26.428363
"13773",13371,127.9,34.75,127.925,34.725,26.438869
"13774",13370,127.9,34.775,127.925,34.75,26.385574
"13775",13370,127.9,34.775,127.925,34.75,26.41498
"13776",13370,127.9,34.775,127.925,34.75,26.446964
"13777",13370,127.9,34.775,127.925,34.75,26.483976
"13778",13370,127.9,34.775,127.925,34.75,26.391185
"13779",13370,127.9,34.775,127.925,34.75,26.416749
"13780",13370,127.9,34.775,127.925,34.75,26.444277
"13781",13370,127.9,34.775,127.925,34.75,26.474511
"13782",13370,127.9,34.775,127.925,34.75,26.395871
"13783",13370,127.9,34.775,127.925,34.75,26.417244
"13784",13370,127.9,34.775,127.925,34.75,26.439901
"13785",13370,127.9,34.775,127.925,34.75,26.463782
"13786",13370,127.9,34.775,127.925,34.75,26.399916
"13787",13370,127.9,34.775,127.925,34.75,26.417262
"13788",13370,127.9,34.775,127.925,34.75,26.435366
"13789",13370,127.9,34.775,127.925,34.75,26.453842
"13790",3135,126.475,35.575,126.5,35.55,27.409958
"13791",3135,126.475,35.575,126.5,35.55,27.366636
"13792",3135,126.475,35.575,126.5,35.55,27.327873
"13793",3135,126.475,35.575,126.5,35.55,27.401668
"13794",3135,126.475,35.575,126.5,35.55,27.371982
"13795",3135,126.475,35.575,126.5,35.55,27.340566
"13796",3135,126.475,35.575,126.5,35.55,27.391279
"13797",3135,126.475,35.575,126.5,35.55,27.376524
"13798",3135,126.475,35.575,126.5,35.55,27.356331
"13799",3135,126.475,35.575,126.5,35.55,27.419139
"13800",3135,126.475,35.575,126.5,35.55,27.401585
"13801",3135,126.475,35.575,126.5,35.55,27.38116
"13802",3134,126.475,35.6,126.5,35.575,27.310882
"13803",3134,126.475,35.6,126.5,35.575,27.299408
"13804",3134,126.475,35.6,126.5,35.575,27.2858
"13805",3134,126.475,35.6,126.5,35.575,27.366844
"13806",3134,126.475,35.6,126.5,35.575,27.337701
"13807",3134,126.475,35.6,126.5,35.575,27.309868
"13808",3134,126.475,35.6,126.5,35.575,27.409958
"13809",3134,126.475,35.6,126.5,35.575,27.366636
"13810",3134,126.475,35.6,126.5,35.575,27.327873
"13811",3133,126.475,35.625,126.5,35.6,27.268333
"13812",3133,126.475,35.625,126.5,35.6,27.243009
"13813",3133,126.475,35.625,126.5,35.6,27.221063
"13814",3133,126.475,35.625,126.5,35.6,27.266385
"13815",3133,126.475,35.625,126.5,35.6,27.254139
"13816",3133,126.475,35.625,126.5,35.6,27.240929
"13817",3133,126.475,35.625,126.5,35.6,27.27388
"13818",3133,126.475,35.625,126.5,35.6,27.269151
"13819",3133,126.475,35.625,126.5,35.6,27.261314
"13820",3133,126.475,35.625,126.5,35.6,27.310882
"13821",3133,126.475,35.625,126.5,35.6,27.299408
"13822",3133,126.475,35.625,126.5,35.6,27.2858
"13823",3132,126.475,35.65,126.5,35.625,27.16689
"13824",3132,126.475,35.65,126.5,35.625,27.163268
"13825",3132,126.475,35.65,126.5,35.625,27.159669
"13826",3132,126.475,35.65,126.5,35.625,27.233053
"13827",3132,126.475,35.65,126.5,35.625,27.212313
"13828",3132,126.475,35.65,126.5,35.625,27.193829
"13829",3132,126.475,35.65,126.5,35.625,27.268333
"13830",3132,126.475,35.65,126.5,35.625,27.243009
"13831",3132,126.475,35.65,126.5,35.625,27.221063
"13832",3131,126.475,35.675,126.5,35.65,26.99529
"13833",3131,126.475,35.675,126.5,35.65,27.047228
"13834",3131,126.475,35.675,126.5,35.65,27.091324
"13835",3131,126.475,35.675,126.5,35.65,27.016677
"13836",3131,126.475,35.675,126.5,35.65,27.064036
"13837",3131,126.475,35.675,126.5,35.65,27.102841
"13838",3131,126.475,35.675,126.5,35.65,27.089791
"13839",3131,126.475,35.675,126.5,35.65,27.109702
"13840",3131,126.475,35.675,126.5,35.65,27.126736
"13841",3131,126.475,35.675,126.5,35.65,27.16689
"13842",3131,126.475,35.675,126.5,35.65,27.163268
"13843",3131,126.475,35.675,126.5,35.65,27.159669
"13844",9256,127.325,34.7,127.35,34.675,27.214609
"13845",9256,127.325,34.7,127.35,34.675,27.229897
"13846",9256,127.325,34.7,127.35,34.675,27.243257
"13847",9256,127.325,34.7,127.35,34.675,27.180487
"13848",9256,127.325,34.7,127.35,34.675,27.193541
"13849",9256,127.325,34.7,127.35,34.675,27.204864
"13850",9256,127.325,34.7,127.35,34.675,27.148771
"13851",9256,127.325,34.7,127.35,34.675,27.159926
"13852",9256,127.325,34.7,127.35,34.675,27.169519
"13853",3111,126.475,36.175,126.5,36.15,26.953899
"13854",3111,126.475,36.175,126.5,36.15,26.949792
"13855",3111,126.475,36.175,126.5,36.15,26.972
"13856",3111,126.475,36.175,126.5,36.15,26.947939
"13857",3111,126.475,36.175,126.5,36.15,26.948339
"13858",3111,126.475,36.175,126.5,36.15,26.970602
"13859",3111,126.475,36.175,126.5,36.15,26.930875
"13860",3111,126.475,36.175,126.5,36.15,26.941773
"13861",3111,126.475,36.175,126.5,36.15,26.965289
"13862",3111,126.475,36.175,126.5,36.15,26.911692
"13863",3111,126.475,36.175,126.5,36.15,26.931387
"13864",3111,126.475,36.175,126.5,36.15,26.962483
"13865",3105,126.475,36.325,126.5,36.3,26.505667
"13866",3105,126.475,36.325,126.5,36.3,26.581761
"13867",3105,126.475,36.325,126.5,36.3,26.667532
"13868",3105,126.475,36.325,126.5,36.3,26.533611
"13869",3105,126.475,36.325,126.5,36.3,26.600165
"13870",3105,126.475,36.325,126.5,36.3,26.678377
"13871",3105,126.475,36.325,126.5,36.3,26.601768
"13872",3105,126.475,36.325,126.5,36.3,26.647261
"13873",3105,126.475,36.325,126.5,36.3,26.70302
"13874",3105,126.475,36.325,126.5,36.3,26.660645
"13875",3105,126.475,36.325,126.5,36.3,26.696265
"13876",3105,126.475,36.325,126.5,36.3,26.740449
"13877",3104,126.475,36.35,126.5,36.325,26.595375
"13878",3104,126.475,36.35,126.5,36.325,26.628067
"13879",3104,126.475,36.35,126.5,36.325,26.672002
"13880",3104,126.475,36.35,126.5,36.325,26.552176
"13881",3104,126.475,36.35,126.5,36.325,26.60377
"13882",3104,126.475,36.35,126.5,36.325,26.667189
"13883",3104,126.475,36.35,126.5,36.325,26.505667
"13884",3104,126.475,36.35,126.5,36.325,26.581761
"13885",3104,126.475,36.35,126.5,36.325,26.667532
"13886",3112,126.475,36.15,126.5,36.125,26.911692
"13887",3112,126.475,36.15,126.5,36.125,26.931387
"13888",3112,126.475,36.15,126.5,36.125,26.962483
"13889",3112,126.475,36.15,126.5,36.125,26.889417
"13890",3112,126.475,36.15,126.5,36.125,26.916947
"13891",3112,126.475,36.15,126.5,36.125,26.964047
"13892",3112,126.475,36.15,126.5,36.125,26.873236
"13893",3112,126.475,36.15,126.5,36.125,26.904711
"13894",3112,126.475,36.15,126.5,36.125,26.965589
"13895",5155,126.75,34.3,126.775,34.275,26.655916
"13896",5155,126.75,34.3,126.775,34.275,26.658124
"13897",5155,126.75,34.3,126.775,34.275,26.660288
"13898",5155,126.75,34.3,126.775,34.275,26.662409
"13899",5155,126.75,34.3,126.775,34.275,26.655508
"13900",5155,126.75,34.3,126.775,34.275,26.657625
"13901",5155,126.75,34.3,126.775,34.275,26.659702
"13902",5155,126.75,34.3,126.775,34.275,26.661738
"13903",5155,126.75,34.3,126.775,34.275,26.65509
"13904",5155,126.75,34.3,126.775,34.275,26.657121
"13905",5155,126.75,34.3,126.775,34.275,26.659113
