id,left,top,right,bottom,БъјТ
19273,128.724999999999994,34.875000000000000,128.750000000000000,34.850000000000001,186.69946000
19273,128.724999999999994,34.875000000000000,128.750000000000000,34.850000000000001,185.28368000
4975,126.724999999999994,34.325000000000003,126.750000000000000,34.300000000000004,203.14857000
4975,126.724999999999994,34.325000000000003,126.750000000000000,34.300000000000004,200.81393000
4975,126.724999999999994,34.325000000000003,126.750000000000000,34.300000000000004,200.23356000
4975,126.724999999999994,34.325000000000003,126.750000000000000,34.300000000000004,203.57195000
4975,126.724999999999994,34.325000000000003,126.750000000000000,34.300000000000004,201.46666000
4975,126.724999999999994,34.325000000000003,126.750000000000000,34.300000000000004,200.72118000
4975,126.724999999999994,34.325000000000003,126.750000000000000,34.300000000000004,204.15811000
4975,126.724999999999994,34.325000000000003,126.750000000000000,34.300000000000004,202.31174000
4975,126.724999999999994,34.325000000000003,126.750000000000000,34.300000000000004,201.34105000
4975,126.724999999999994,34.325000000000003,126.750000000000000,34.300000000000004,204.46129000
4975,126.724999999999994,34.325000000000003,126.750000000000000,34.300000000000004,203.05871000
4975,126.724999999999994,34.325000000000003,126.750000000000000,34.300000000000004,202.23612000
4974,126.724999999999994,34.350000000000001,126.750000000000000,34.325000000000003,202.56534000
4974,126.724999999999994,34.350000000000001,126.750000000000000,34.325000000000003,195.94989000
4974,126.724999999999994,34.350000000000001,126.750000000000000,34.325000000000003,187.42517000
4974,126.724999999999994,34.350000000000001,126.750000000000000,34.325000000000003,202.69071000
4974,126.724999999999994,34.350000000000001,126.750000000000000,34.325000000000003,198.76383000
4974,126.724999999999994,34.350000000000001,126.750000000000000,34.325000000000003,195.22984000
4974,126.724999999999994,34.350000000000001,126.750000000000000,34.325000000000003,203.14857000
4974,126.724999999999994,34.350000000000001,126.750000000000000,34.325000000000003,200.81393000
4974,126.724999999999994,34.350000000000001,126.750000000000000,34.325000000000003,200.23356000
4973,126.724999999999994,34.375000000000000,126.750000000000000,34.350000000000001,214.94590000
4973,126.724999999999994,34.375000000000000,126.750000000000000,34.350000000000001,210.12057000
4973,126.724999999999994,34.375000000000000,126.750000000000000,34.350000000000001,205.99771000
4973,126.724999999999994,34.375000000000000,126.750000000000000,34.350000000000001,208.50245000
4973,126.724999999999994,34.375000000000000,126.750000000000000,34.350000000000001,201.86346000
4973,126.724999999999994,34.375000000000000,126.750000000000000,34.350000000000001,195.30107000
4973,126.724999999999994,34.375000000000000,126.750000000000000,34.350000000000001,204.21538000
